t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
111,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,154.48454335772777,154.48454335772777
111,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,73.58000721179457,73.58000721179457
111,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,139.70738280150903,139.70738280150903
111,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,126.7993837193738,126.7993837193738
111,W1,SKU_A,363,0,0,1153,220,291,EOD,0,0,5.444999999999999,0.0,13.76,47.30203145282667,66.50703145282667
111,W1,SKU_B,302,0,0,549,91,159,EOD,0,0,5.436,0.0,10.546,65.30087435329874,81.28287435329874
111,W1,SKU_C,359,0,0,622,112,134,EOD,0,0,5.744,0.0,11.784,36.64106091997052,54.16906091997052
111,W1,SKU_D,115,0,0,610,100,154,EOD,0,0,1.955,0.0,10.7,55.37577605887455,68.03077605887455
111,W1,SKU_E,192,0,0,463,94,124,EOD,0,0,3.072,0.0,9.564,57.380257215029516,70.01625721502951
111,W2,SKU_A,235,0,0,1415,199,224,EOD,0,0,3.525,0.0,13.592,21.35296490520371,38.46996490520371
111,W2,SKU_B,17,0,0,534,88,96,EOD,0,0,0.306,0.0,10.528,37.770068576038724,48.60406857603873
111,W2,SKU_C,184,0,0,790,93,91,EOD,0,0,2.944,0.0,11.651,14.968535699878984,29.563535699878983
111,W2,SKU_D,63,0,0,857,126,162,EOD,0,0,1.0710000000000002,0.0,10.882,33.79991932230738,45.75291932230738
111,W2,SKU_E,78,0,0,492,78,70,EOD,0,0,1.248,0.0,9.468,25.1085114965712,35.8245114965712
111,R1,SKU_A,192,0,0,235,161,130,EOD,161,161,4.800000000000001,0.0,0.322,0.0,5.122000000000001
111,R1,SKU_B,112,0,0,117,90,53,EOD,90,90,3.36,0.0,0.18,0.0,3.54
111,R1,SKU_C,177,0,0,132,95,59,EOD,95,95,4.779,0.0,0.19,0.0,4.969
111,R1,SKU_D,82,0,0,124,83,80,EOD,83,83,2.2960000000000003,0.0,0.166,0.0,2.462
111,R1,SKU_E,56,0,0,110,53,43,EOD,53,53,1.456,0.0,0.106,0.0,1.562
111,R2,SKU_A,145,0,0,247,89,65,EOD,89,89,3.625,0.0,0.178,0.0,3.803
111,R2,SKU_B,143,0,0,83,59,34,EOD,59,59,4.29,0.0,0.11800000000000001,0.0,4.408
111,R2,SKU_C,144,0,0,101,40,40,EOD,40,40,3.888,0.0,0.08,0.0,3.968
111,R2,SKU_D,57,0,0,116,55,28,EOD,55,55,1.596,0.0,0.11,0.0,1.7060000000000002
111,R2,SKU_E,119,0,0,97,47,24,EOD,47,47,3.094,0.0,0.094,0.0,3.1879999999999997
111,R3,SKU_A,334,0,0,765,258,282,EOD,258,258,8.35,0.0,0.516,0.0,8.866
111,R3,SKU_B,38,0,0,341,94,138,EOD,94,94,1.14,0.0,0.188,0.0,1.3279999999999998
111,R3,SKU_C,259,0,0,410,119,157,EOD,119,119,6.993,0.0,0.23800000000000002,0.0,7.231000000000001
111,R3,SKU_D,88,0,0,516,169,168,EOD,169,169,2.464,0.0,0.338,0.0,2.802
111,R3,SKU_E,89,0,0,309,76,82,EOD,76,76,2.314,0.0,0.152,0.0,2.466
112,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,98.54788949920767,98.54788949920767
112,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,168.832372615327,168.832372615327
112,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,72.08730909735235,72.08730909735235
112,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,134.569574456588,134.569574456588
112,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,120.962854331525,120.962854331525
112,W1,SKU_A,383,0,0,1103,250,270,EOD,0,0,5.745,0.0,14.0,37.84910411834856,57.59410411834857
112,W1,SKU_B,310,0,0,483,149,157,EOD,0,0,5.579999999999999,0.0,10.894,92.43731023331699,108.911310233317
112,W1,SKU_C,376,0,0,582,135,152,EOD,0,0,6.016,0.0,11.945,29.53877642100951,47.49977642100951
112,W1,SKU_D,123,0,0,564,138,146,EOD,0,0,2.091,0.0,10.966,53.59048075445747,66.64748075445746
112,W1,SKU_E,220,0,0,429,100,128,EOD,0,0,3.52,0.0,9.6,48.58432847286748,61.70432847286748
112,W2,SKU_A,269,0,0,1322,258,292,EOD,0,0,4.035,0.0,14.064,23.454545454545453,41.55354545454546
112,W2,SKU_B,29,0,0,516,94,106,EOD,0,0,0.5219999999999999,0.0,10.564,34.18181818181818,45.26781818181818
112,W2,SKU_C,221,0,0,727,119,156,EOD,0,0,3.536,0.0,11.833,16.227272727272727,31.596272727272726
112,W2,SKU_D,69,0,0,808,169,175,EOD,0,0,1.173,0.0,11.183,38.40909090909091,50.76509090909091
112,W2,SKU_E,86,0,0,486,76,84,EOD,0,0,1.3760000000000001,0.0,9.456,20.727272727272727,31.559272727272727
112,R1,SKU_A,97,0,0,298,193,98,EOD,193,193,2.4250000000000003,0.0,0.386,0.0,2.8110000000000004
112,R1,SKU_B,56,0,0,163,100,44,EOD,100,100,1.68,0.0,0.2,0.0,1.88
112,R1,SKU_C,96,0,0,163,145,64,EOD,145,145,2.592,0.0,0.29,0.0,2.882
112,R1,SKU_D,56,0,0,142,91,65,EOD,91,91,1.568,0.0,0.182,0.0,1.75
112,R1,SKU_E,15,0,0,117,87,46,EOD,87,87,0.38999999999999996,0.0,0.17400000000000002,0.0,0.564
112,R2,SKU_A,113,0,0,270,98,66,EOD,98,98,2.825,0.0,0.196,0.0,3.0210000000000004
112,R2,SKU_B,118,0,0,113,54,29,EOD,54,54,3.54,0.0,0.108,0.0,3.648
112,R2,SKU_C,125,0,0,112,48,29,EOD,48,48,3.375,0.0,0.096,0.0,3.471
112,R2,SKU_D,49,0,0,127,52,44,EOD,52,52,1.372,0.0,0.10400000000000001,0.0,1.4760000000000002
112,R2,SKU_E,100,0,0,110,53,34,EOD,53,53,2.6,0.0,0.106,0.0,2.706
112,R3,SKU_A,216,0,0,830,311,193,EOD,311,311,5.4,0.0,0.622,0.0,6.022
112,R3,SKU_B,31,0,0,325,117,110,EOD,117,117,0.9299999999999999,0.0,0.234,0.0,1.164
112,R3,SKU_C,196,0,0,397,195,132,EOD,195,195,5.292,0.0,0.39,0.0,5.6819999999999995
112,R3,SKU_D,19,0,0,558,196,127,EOD,196,196,0.532,0.0,0.392,0.0,0.924
112,R3,SKU_E,67,0,0,307,100,78,EOD,100,100,1.742,0.0,0.2,0.0,1.942
113,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,96.8847535539065,96.8847535539065
113,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,179.49841993662795,179.49841993662795
113,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,71.91397095282696,71.91397095282696
113,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,148.0105292823814,148.0105292823814
113,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,98.69232627425717,98.69232627425717
113,W1,SKU_A,401,0,0,1044,291,309,EOD,0,0,6.015,0.0,14.328,38.452176888204605,58.79517688820461
113,W1,SKU_B,298,0,0,490,154,142,EOD,0,0,5.364,0.0,10.924,82.36735950731331,98.6553595073133
113,W1,SKU_C,361,0,0,539,193,178,EOD,0,0,5.776,0.0,12.350999999999999,35.36058506543495,53.48758506543494
113,W1,SKU_D,136,0,0,546,143,156,EOD,0,0,2.3120000000000003,0.0,11.001,48.32939868274741,61.64239868274741
113,W1,SKU_E,185,0,0,424,140,105,EOD,0,0,2.96,0.0,9.84,57.490479856299714,70.29047985629971
113,W2,SKU_A,233,0,0,1305,311,275,EOD,0,0,3.4949999999999997,0.0,14.488,22.220252484555466,40.20325248455546
113,W2,SKU_B,17,0,0,505,117,105,EOD,0,0,0.306,0.0,10.702,33.4375503626108,44.4455503626108
113,W2,SKU_C,186,0,0,686,195,160,EOD,0,0,2.976,0.0,12.365,20.898468976631747,36.23946897663175
113,W2,SKU_D,35,0,0,815,196,162,EOD,0,0,0.5950000000000001,0.0,11.372,35.00940102068224,46.97640102068224
113,W2,SKU_E,81,0,0,467,100,95,EOD,0,0,1.296,0.0,9.6,21.434327155519743,32.33032715551974
113,R1,SKU_A,31,0,0,354,203,137,EOD,203,203,0.775,0.0,0.406,0.0,1.181
113,R1,SKU_B,21,0,0,190,108,73,EOD,108,108,0.63,0.0,0.216,0.0,0.846
113,R1,SKU_C,46,0,0,240,118,68,EOD,118,118,1.242,0.0,0.23600000000000002,0.0,1.478
113,R1,SKU_D,0,8,0,174,123,59,EOD,123,115,0.0,4.4,0.246,0.0,4.646000000000001
113,R1,SKU_E,8,0,0,140,71,64,EOD,71,71,0.208,0.0,0.14200000000000002,0.0,0.35
113,R2,SKU_A,123,0,0,270,88,98,EOD,88,88,3.075,0.0,0.176,0.0,3.2510000000000003
113,R2,SKU_B,123,0,0,131,31,36,EOD,31,31,3.69,0.0,0.062,0.0,3.752
113,R2,SKU_C,98,0,0,132,55,28,EOD,55,55,2.646,0.0,0.11,0.0,2.756
113,R2,SKU_D,45,0,0,148,35,31,EOD,35,35,1.26,0.0,0.07,0.0,1.33
113,R2,SKU_E,83,0,0,130,50,33,EOD,50,50,2.158,0.0,0.1,0.0,2.258
113,R3,SKU_A,126,0,0,928,303,213,EOD,303,303,3.1500000000000004,0.0,0.606,0.0,3.7560000000000002
113,R3,SKU_B,0,49,0,357,165,85,EOD,165,116,0.0,29.4,0.33,0.0,29.729999999999997
113,R3,SKU_C,112,0,0,488,188,104,EOD,188,188,3.024,0.0,0.376,0.0,3.4
113,R3,SKU_D,0,37,0,603,207,151,EOD,207,170,0.0,20.35,0.41400000000000003,0.0,20.764000000000003
113,R3,SKU_E,65,0,0,324,85,83,EOD,85,85,1.69,0.0,0.17,0.0,1.8599999999999999
114,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,93.90350952389116,93.90350952389116
114,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,166.5700847520588,166.5700847520588
114,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,90.5602036792566,90.5602036792566
114,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,133.62622227556133,133.62622227556133
114,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,110.33997976923209,110.33997976923209
114,W1,SKU_A,292,0,0,1153,291,182,EOD,0,0,4.38,0.0,14.328,41.744011059543794,60.45201105954379
114,W1,SKU_B,247,0,0,556,139,88,EOD,0,0,4.446,0.0,10.834,72.18429939764984,87.46429939764984
114,W1,SKU_C,300,0,0,620,173,112,EOD,0,0,4.8,0.0,12.211,37.916154833613106,54.9271548336131
114,W1,SKU_D,66,0,0,601,158,88,EOD,0,0,1.122,0.0,11.106,51.18016194331984,63.40816194331984
114,W1,SKU_E,138,0,0,490,121,74,EOD,0,0,2.208,0.0,9.725999999999999,58.9753727658734,70.9093727658734
114,W2,SKU_A,212,0,0,1334,303,282,EOD,0,0,3.1799999999999997,0.0,14.424,21.104477611940297,38.708477611940296
114,W2,SKU_B,0,0,27,501,165,121,EOD,0,0,0.0,0.0,10.99,38.44776119402986,49.43776119402986
114,W2,SKU_C,155,0,0,724,188,157,EOD,0,0,2.48,0.0,12.316,19.64179104477612,34.43779104477612
114,W2,SKU_D,10,0,0,829,207,182,EOD,0,0,0.17,0.0,11.449,36.04477611940298,47.66377611940298
114,W2,SKU_E,78,0,0,485,85,82,EOD,0,0,1.248,0.0,9.51,17.761194029850746,28.519194029850745
114,R1,SKU_A,61,0,0,396,131,161,EOD,131,131,1.5250000000000001,0.0,0.262,0.0,1.7870000000000001
114,R1,SKU_B,61,0,0,208,50,90,EOD,50,50,1.8299999999999998,0.0,0.1,0.0,1.93
114,R1,SKU_C,70,0,0,263,71,95,EOD,71,71,1.89,0.0,0.14200000000000002,0.0,2.032
114,R1,SKU_D,0,6,0,214,81,83,EOD,81,75,0.0,3.3000000000000003,0.162,0.0,3.462
114,R1,SKU_E,14,0,0,158,47,53,EOD,47,47,0.364,0.0,0.094,0.0,0.45799999999999996
114,R2,SKU_A,101,0,0,275,105,83,EOD,105,105,2.5250000000000004,0.0,0.21,0.0,2.7350000000000003
114,R2,SKU_B,117,0,0,144,24,18,EOD,24,24,3.51,0.0,0.048,0.0,3.558
114,R2,SKU_C,100,0,0,143,42,44,EOD,42,42,2.7,0.0,0.084,0.0,2.7840000000000003
114,R2,SKU_D,43,0,0,142,43,41,EOD,43,43,1.204,0.0,0.08600000000000001,0.0,1.29
114,R2,SKU_E,83,0,0,150,30,30,EOD,30,30,2.158,0.0,0.06,0.0,2.218
114,R3,SKU_A,43,0,0,1071,243,160,EOD,243,243,1.075,0.0,0.486,0.0,1.561
114,R3,SKU_B,0,89,0,437,98,58,EOD,98,9,0.0,53.4,0.196,0.0,53.596
114,R3,SKU_C,80,0,0,595,113,81,EOD,113,113,2.16,0.0,0.226,0.0,2.386
114,R3,SKU_D,0,61,0,698,136,112,EOD,136,75,0.0,33.550000000000004,0.272,0.0,33.822
114,R3,SKU_E,69,0,0,339,66,70,EOD,66,66,1.7939999999999998,0.0,0.132,0.0,1.9259999999999997
115,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,91.00927424057997,91.00927424057997
115,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,186.5452432008342,186.5452432008342
115,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,82.99997308346818,82.99997308346818
115,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,140.11810874478243,140.11810874478243
115,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,94.32740073033523,94.32740073033523
115,W1,SKU_A,252,0,0,1248,236,196,EOD,0,0,3.78,0.0,13.888,52.31616271052891,69.9841627105289
115,W1,SKU_B,255,0,0,613,74,82,EOD,0,0,4.59,0.0,10.444,60.36442430808628,75.39842430808628
115,W1,SKU_C,275,0,0,705,113,88,EOD,0,0,4.4,0.0,11.791,35.74795626908303,51.938956269083036
115,W1,SKU_D,66,0,0,635,124,124,EOD,0,0,1.122,0.0,10.868,64.24357332808037,76.23357332808037
115,W1,SKU_E,138,0,0,534,77,77,EOD,0,0,2.208,0.0,9.462,49.32788338422141,60.99788338422141
115,W2,SKU_A,162,0,0,1444,243,193,EOD,0,0,2.4299999999999997,0.0,13.943999999999999,26.87650727650728,43.25050727650728
115,W2,SKU_B,0,0,52,593,98,73,EOD,0,0,0.0,0.0,10.588,32.2960498960499,42.8840498960499
115,W2,SKU_C,174,0,0,780,113,132,EOD,0,0,2.7840000000000003,0.0,11.791,18.74719334719335,33.32219334719335
115,W2,SKU_D,0,0,16,926,136,110,EOD,0,0,0.0,0.0,10.952,33.180873180873185,44.13287318087318
115,W2,SKU_E,90,0,0,492,66,78,EOD,0,0,1.44,0.0,9.396,21.8993762993763,32.7353762993763
115,R1,SKU_A,131,0,0,334,123,193,EOD,123,123,3.2750000000000004,0.0,0.246,0.0,3.5210000000000004
115,R1,SKU_B,94,0,0,158,67,100,EOD,67,67,2.82,0.0,0.134,0.0,2.9539999999999997
115,R1,SKU_C,139,0,0,189,76,145,EOD,76,76,3.753,0.0,0.152,0.0,3.9050000000000002
115,R1,SKU_D,15,0,0,204,70,91,EOD,70,70,0.42,0.0,0.14,0.0,0.56
115,R1,SKU_E,47,0,0,118,54,87,EOD,54,54,1.222,0.0,0.108,0.0,1.33
115,R2,SKU_A,95,0,0,291,95,89,EOD,95,95,2.375,0.0,0.19,0.0,2.565
115,R2,SKU_B,143,0,0,109,33,59,EOD,33,33,4.29,0.0,0.066,0.0,4.356
115,R2,SKU_C,99,0,0,145,41,40,EOD,41,41,2.673,0.0,0.082,0.0,2.755
115,R2,SKU_D,53,0,0,130,45,55,EOD,45,45,1.484,0.0,0.09,0.0,1.574
115,R2,SKU_E,99,0,0,133,31,47,EOD,31,31,2.574,0.0,0.062,0.0,2.6359999999999997
115,R3,SKU_A,23,0,0,1115,219,199,EOD,219,219,0.5750000000000001,0.0,0.438,0.0,1.0130000000000001
115,R3,SKU_B,0,88,0,422,87,88,EOD,87,0,0.0,52.8,0.17400000000000002,0.0,52.974
115,R3,SKU_C,59,0,0,615,114,93,EOD,114,114,1.593,0.0,0.228,0.0,1.821
115,R3,SKU_D,0,51,0,692,116,126,EOD,116,65,0.0,28.05,0.232,0.0,28.282
115,R3,SKU_E,90,0,0,327,57,78,EOD,57,57,2.34,0.0,0.114,0.0,2.4539999999999997
116,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,110.19985836808561,110.19985836808561
116,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,158.68187898339758,158.68187898339758
116,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,77.96813281926194,77.96813281926194
116,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,149.63569124242662,149.63569124242662
116,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,98.51443858682823,98.51443858682823
116,W1,SKU_A,230,0,0,1288,218,196,EOD,0,0,3.4499999999999997,0.0,13.744,44.74492965466837,61.93892965466837
116,W1,SKU_B,235,0,0,607,100,80,EOD,0,0,4.2299999999999995,0.0,10.6,76.240260801831,91.070260801831
116,W1,SKU_C,250,0,0,726,117,92,EOD,0,0,4.0,0.0,11.819,33.946964524411705,49.76596452441171
116,W1,SKU_D,47,0,0,663,115,96,EOD,0,0,0.799,0.0,10.805,57.238885629934515,68.84288562993451
116,W1,SKU_E,132,0,0,532,85,79,EOD,0,0,2.112,0.0,9.51,49.828959389154406,61.450959389154406
116,W2,SKU_A,156,0,0,1474,219,213,EOD,0,0,2.34,0.0,13.752,24.948179871520342,41.04017987152034
116,W2,SKU_B,0,0,68,620,87,71,EOD,0,0,0.0,0.0,10.522,32.35289079229123,42.874890792291225
116,W2,SKU_C,164,0,0,789,114,104,EOD,0,0,2.624,0.0,11.798,19.48008565310493,33.90208565310493
116,W2,SKU_D,0,0,3,933,116,129,EOD,0,0,0.0,0.0,10.812,36.73875802997859,47.55075802997859
116,W2,SKU_E,116,0,0,475,57,83,EOD,0,0,1.856,0.0,9.342,19.48008565310493,30.67808565310493
116,R1,SKU_A,190,0,0,254,144,203,EOD,144,144,4.75,0.0,0.28800000000000003,0.0,5.038
116,R1,SKU_B,160,0,0,117,42,108,EOD,42,42,4.8,0.0,0.084,0.0,4.8839999999999995
116,R1,SKU_C,198,0,0,147,59,118,EOD,59,59,5.346,0.0,0.11800000000000001,0.0,5.464
116,R1,SKU_D,63,0,0,151,75,123,EOD,75,75,1.764,0.0,0.15,0.0,1.914
116,R1,SKU_E,73,0,0,101,45,71,EOD,45,45,1.898,0.0,0.09,0.0,1.988
116,R2,SKU_A,118,0,0,288,75,98,EOD,75,75,2.95,0.0,0.15,0.0,3.1
116,R2,SKU_B,167,0,0,88,30,54,EOD,30,30,5.01,0.0,0.06,0.0,5.069999999999999
116,R2,SKU_C,120,0,0,138,27,48,EOD,27,27,3.2399999999999998,0.0,0.054,0.0,3.2939999999999996
116,R2,SKU_D,72,0,0,123,33,52,EOD,33,33,2.016,0.0,0.066,0.0,2.082
116,R2,SKU_E,123,0,0,111,29,53,EOD,29,29,3.198,0.0,0.058,0.0,3.256
116,R3,SKU_A,60,0,0,1076,221,258,EOD,221,221,1.5,0.0,0.442,0.0,1.942
116,R3,SKU_B,0,79,0,399,85,94,EOD,85,6,0.0,47.4,0.17,0.0,47.57
116,R3,SKU_C,73,0,0,610,105,119,EOD,105,105,1.971,0.0,0.21,0.0,2.181
116,R3,SKU_D,0,17,0,652,135,169,EOD,135,118,0.0,9.350000000000001,0.27,0.0,9.620000000000001
116,R3,SKU_E,94,0,0,308,72,76,EOD,72,72,2.444,0.0,0.14400000000000002,0.0,2.588
117,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,103.22406895966199,103.22406895966199
117,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,175.25852381975,175.25852381975
117,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,81.70637457362173,81.70637457362173
117,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,136.44298142663797,136.44298142663797
117,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,98.36805122032831,98.36805122032831
117,W1,SKU_A,231,0,0,1286,219,220,EOD,0,0,3.465,0.0,13.752,50.224681112647914,67.44168111264791
117,W1,SKU_B,254,0,0,616,72,91,EOD,0,0,4.572,0.0,10.432,69.8300291993238,84.83402919932381
117,W1,SKU_C,276,0,0,731,86,112,EOD,0,0,4.416,0.0,11.602,28.93360995850622,44.951609958506225
117,W1,SKU_D,39,0,0,678,108,100,EOD,0,0,0.663,0.0,10.756,60.1575226678961,71.5765226678961
117,W1,SKU_E,152,0,0,523,74,94,EOD,0,0,2.432,0.0,9.444,52.85415706162594,64.73015706162595
117,W2,SKU_A,95,0,0,1533,221,160,EOD,0,0,1.425,0.0,13.768,27.367783985102417,42.56078398510242
117,W2,SKU_B,0,0,95,649,85,58,EOD,0,0,0.0,0.0,10.51,28.72998137802607,39.23998137802607
117,W2,SKU_C,140,0,0,822,105,81,EOD,0,0,2.24,0.0,11.735,19.50418994413408,33.47918994413408
117,W2,SKU_D,0,0,39,950,135,99,EOD,0,0,0.0,0.0,10.945,30.649441340782122,41.594441340782126
117,W2,SKU_E,114,0,0,462,72,70,EOD,0,0,1.824,0.0,9.432,26.748603351955303,38.0046033519553
117,R1,SKU_A,182,0,0,267,139,131,EOD,139,139,4.55,0.0,0.278,0.0,4.827999999999999
117,R1,SKU_B,125,0,0,109,85,50,EOD,85,85,3.75,0.0,0.17,0.0,3.92
117,R1,SKU_C,182,0,0,135,87,71,EOD,87,87,4.914,0.0,0.17400000000000002,0.0,5.088
117,R1,SKU_D,33,0,0,145,111,81,EOD,111,111,0.924,0.0,0.222,0.0,1.1460000000000001
117,R1,SKU_E,52,0,0,99,68,47,EOD,68,68,1.3519999999999999,0.0,0.136,0.0,1.488
117,R2,SKU_A,135,0,0,275,71,88,EOD,71,71,3.375,0.0,0.14200000000000002,0.0,3.517
117,R2,SKU_B,174,0,0,87,24,31,EOD,24,24,5.22,0.0,0.048,0.0,5.268
117,R2,SKU_C,134,0,0,110,41,55,EOD,41,41,3.618,0.0,0.082,0.0,3.6999999999999997
117,R2,SKU_D,71,0,0,121,36,35,EOD,36,36,1.988,0.0,0.07200000000000001,0.0,2.06
117,R2,SKU_E,131,0,0,90,42,50,EOD,42,42,3.4059999999999997,0.0,0.084,0.0,3.4899999999999998
117,R3,SKU_A,118,0,0,986,253,311,EOD,253,253,2.95,0.0,0.506,0.0,3.4560000000000004
117,R3,SKU_B,0,37,0,340,75,117,EOD,75,38,0.0,22.2,0.15,0.0,22.349999999999998
117,R3,SKU_C,135,0,0,520,133,195,EOD,133,133,3.645,0.0,0.266,0.0,3.911
117,R3,SKU_D,15,0,0,555,164,196,EOD,164,164,0.42,0.0,0.328,0.0,0.748
117,R3,SKU_E,121,0,0,280,73,100,EOD,73,73,3.146,0.0,0.146,0.0,3.292
118,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,109.09047571256522,109.09047571256522
118,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,155.68747490967482,155.68747490967482
118,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,71.02481433159375,71.02481433159375
118,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,150.60028602970695,150.60028602970695
118,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,108.59694901645923,108.59694901645923
118,W1,SKU_A,271,0,0,1255,210,250,EOD,0,0,4.0649999999999995,0.0,13.68,37.90574276290624,55.65074276290624
118,W1,SKU_B,294,0,0,539,109,149,EOD,0,0,5.292,0.0,10.654,68.2563854586921,84.20238545869209
118,W1,SKU_C,283,0,0,682,128,135,EOD,0,0,4.5280000000000005,0.0,11.896,33.96311265399799,50.38711265399799
118,W1,SKU_D,30,0,0,648,147,138,EOD,0,0,0.51,0.0,11.029,59.37762076257424,70.91662076257424
118,W1,SKU_E,142,0,0,497,110,100,EOD,0,0,2.2720000000000002,0.0,9.66,62.49713836182943,74.42913836182943
118,W2,SKU_A,41,0,0,1555,253,199,EOD,0,0,0.615,0.0,14.024000000000001,25.13933507657826,39.77833507657826
118,W2,SKU_B,0,0,82,646,75,88,EOD,0,0,0.0,0.0,10.45,34.97646619350018,45.426466193500175
118,W2,SKU_C,100,0,0,834,133,93,EOD,0,0,1.6,0.0,11.931000000000001,19.82330967500934,33.35430967500934
118,W2,SKU_D,0,0,77,959,164,126,EOD,0,0,0.0,0.0,11.148,31.299962644751588,42.447962644751584
118,W2,SKU_E,119,0,0,456,73,78,EOD,0,0,1.9040000000000001,0.0,9.438,21.760926410160625,33.10292641016063
118,R1,SKU_A,139,0,0,283,166,123,EOD,166,166,3.475,0.0,0.332,0.0,3.807
118,R1,SKU_B,108,0,0,127,84,67,EOD,84,84,3.2399999999999998,0.0,0.168,0.0,3.408
118,R1,SKU_C,159,0,0,146,99,76,EOD,99,99,4.293,0.0,0.198,0.0,4.4910000000000005
118,R1,SKU_D,30,0,0,186,73,70,EOD,73,73,0.84,0.0,0.146,0.0,0.986
118,R1,SKU_E,61,0,0,113,45,54,EOD,45,45,1.5859999999999999,0.0,0.09,0.0,1.676
118,R2,SKU_A,157,0,0,241,83,105,EOD,83,83,3.9250000000000003,0.0,0.166,0.0,4.091
118,R2,SKU_B,152,0,0,87,46,24,EOD,46,46,4.56,0.0,0.092,0.0,4.651999999999999
118,R2,SKU_C,137,0,0,109,39,42,EOD,39,39,3.699,0.0,0.078,0.0,3.7769999999999997
118,R2,SKU_D,51,0,0,114,63,43,EOD,63,63,1.428,0.0,0.126,0.0,1.5539999999999998
118,R2,SKU_E,122,0,0,102,39,30,EOD,39,39,3.1719999999999997,0.0,0.078,0.0,3.2499999999999996
118,R3,SKU_A,156,0,0,936,265,303,EOD,265,265,3.9000000000000004,0.0,0.53,0.0,4.430000000000001
118,R3,SKU_B,8,0,0,290,93,138,EOD,93,93,0.24,0.0,0.186,0.0,0.426
118,R3,SKU_C,165,0,0,465,158,188,EOD,158,158,4.455,0.0,0.316,0.0,4.771
118,R3,SKU_D,44,0,0,474,178,207,EOD,178,178,1.232,0.0,0.356,0.0,1.588
118,R3,SKU_E,120,0,0,268,86,85,EOD,86,86,3.1199999999999997,0.0,0.17200000000000001,0.0,3.292
119,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,95.98101181908726,95.98101181908726
119,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,147.90895601067888,147.90895601067888
